author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Capital Group;developer;https://www.cian.ru/sale/flat/284503838/;Москва;sale;flat;59;67;5;197.2;199566400;Пресненский;Краснопресненская набережная;14Ак3;Москва-Сити;Capital Towers
UNIQ Development;developer;https://www.cian.ru/sale/flat/307668347/;Москва;sale;flat;11;25;5;166.4;204672000;Фили-Давыдково;43-й кв-л;;Кунцевская;Springs
КОРТРОС;developer;https://www.cian.ru/sale/flat/307731203/;Москва;sale;flat;41;49;5;206.56;206560000;Марьина роща;;;Марьина Роща;Тэйт ЖК
Донстрой;developer;https://www.cian.ru/sale/flat/316119954/;Москва;sale;flat;19;19;5;222.4;;Хорошево-Мневники;Жилой комплекс остров;;Мнёвники;Остров
Level Group;developer;https://www.cian.ru/sale/flat/312597409/;Москва;sale;flat;19;19;5;143.1;;Академический;Профсоюзная ;2/22;Академическая;Level Академическая
Capital Group;developer;https://www.cian.ru/sale/flat/284503853/;Москва;sale;flat;61;67;5;195.1;212249290;Пресненский;Краснопресненская набережная;14Ак3;Москва-Сити;Capital Towers
ID 129218144;developer;https://www.cian.ru/sale/flat/315718641/;Москва;sale;flat;26;26;5;129.26;214597170;Пресненский;к2.1;к2.1;Белорусская;Репаблик ЖК
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306596318/;Москва;sale;flat;2;10;5;250.5;219990000;Хамовники;3-я Фрунзенская ;5к1;Фрунзенская;Спорт Хаус
Capital Group;developer;https://www.cian.ru/sale/flat/314563696/;Москва;sale;flat;63;67;5;169.0;219700000;Пресненский;Краснопресненская набережная;14Ак3;Москва-Сити;Capital Towers
ДОМ ПРЕМИАЛЬНОЙ НЕДВИЖИМОСТИ;real_estate_agent;https://www.cian.ru/sale/flat/315789098/;Москва;sale;flat;5;18;5;164.1;225000000;Пресненский;2-я Звенигородская ;11;Улица 1905 года;Резиденция МОНЭ
ID 129218144;developer;https://www.cian.ru/sale/flat/315718640/;Москва;sale;flat;26;26;5;140.49;228903983;Пресненский;к2.1;к2.1;Белорусская;Репаблик ЖК
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/311419165/;Москва;sale;flat;4;8;5;213.0;230000000;Арбат; Арбат;27/47;Арбатская;
Илья Крутов;realtor;https://www.cian.ru/sale/flat/313687842/;Москва;sale;flat;5;6;5;250.0;230000000;Пресненский;Малая Бронная ;20С2;Тверская;
AB Development;developer;https://www.cian.ru/sale/flat/285385856/;Москва;sale;flat;2;12;5;210.0;231341000;Раменки;Мосфильмовская ;1к10;Ломоносовский проспект;Вишневый сад
Capital Group;developer;https://www.cian.ru/sale/flat/305787508/;Москва;sale;flat;40;67;5;207.1;231952000;Пресненский;Краснопресненская набережная;14Ак3;Москва-Сити;Capital Towers
Sminex;developer;https://www.cian.ru/sale/flat/306155407/;Москва;sale;flat;9;10;5;204.7;245820000;Пресненский;2-я Черногрязская ;;Улица 1905 года;Квартал Life Time
AuroraEstate;real_estate_agent;https://www.cian.ru/sale/flat/306253206/;Москва;sale;flat;2;14;5;300.0;250000000;Хамовники;2-я Фрунзенская ;12;Фрунзенская;Пять Звезд
Капиталъ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/287209104/;Москва;sale;flat;9;9;5;300.0;252000000;Таганский;Серебрянический переулок;8;Китай-город;Титул на Серебрянической
AB Development;developer;https://www.cian.ru/sale/flat/285385884/;Москва;sale;flat;6;12;5;211.0;252804000;Раменки;Мосфильмовская ;1к10;Ломоносовский проспект;Вишневый сад
Наталья Давиденко;realtor;https://www.cian.ru/sale/flat/286637561/;Москва;sale;flat;2;3;5;301.5;260000000;Хамовники;1-й Зачатьевский переулок;6;Кропоткинская;
FS PROPERTY;real_estate_agent;https://www.cian.ru/sale/flat/307003565/;Москва;sale;flat;2;5;5;242.0;268812800;Арбат;переулок Романов;3С1;Александровский сад;
Sminex;developer;https://www.cian.ru/sale/flat/306155214/;Москва;sale;flat;18;22;5;219.4;276410000;Пресненский;;;Улица 1905 года;Лайф Тайм ЖК
МОСФИЛД;representative_developer;https://www.cian.ru/sale/flat/275277408/;Москва;sale;flat;2;18;5;250.0;275000000;Раменки;2-й Мосфильмовский переулок;5;Ломоносовский проспект;Woods
Sminex;developer;https://www.cian.ru/sale/flat/315944564/;Москва;sale;flat;2;6;5;204.1;278880000;Пресненский;;;Белорусская;Тишинский Бульвар ЖК
AB Development;developer;https://www.cian.ru/sale/flat/310783223/;Москва;sale;flat;6;12;5;233.0;279480000;Раменки;Мосфильмовская ;1к10;Ломоносовский проспект;Вишневый сад
Sminex;developer;https://www.cian.ru/sale/flat/315385136/;Москва;sale;flat;8;14;5;185.8;281270000;Пресненский;;;Белорусская;Тишинский Бульвар ЖК
Sminex;developer;https://www.cian.ru/sale/flat/316042533/;Москва;sale;flat;2;9;5;216.1;280440000;Пресненский;;;Белорусская;Тишинский Бульвар ЖК
FS PROPERTY;real_estate_agent;https://www.cian.ru/sale/flat/312884657/;Москва;sale;flat;3;5;5;250.0;285000000;Хамовники; Пречистенка;27;Парк Культуры;
AB Development;developer;https://www.cian.ru/sale/flat/258945659/;Москва;sale;flat;8;9;5;190.68;295554000;Раменки;Мосфильмовская ;1к6;Ломоносовский проспект;Вишневый сад
AB Development;developer;https://www.cian.ru/sale/flat/285385781/;Москва;sale;flat;4;14;5;200.0;295087100;Раменки;Мосфильмовская ;1к11;Ломоносовский проспект;Вишневый сад
Киноцентр;developer;https://www.cian.ru/sale/flat/305452461/;Москва;sale;flat;19;20;5;266.9;300262500;Пресненский;Дружинниковская ;15;Краснопресненская;SkyView
Alpha Star Properties;real_estate_agent;https://www.cian.ru/sale/flat/315114236/;Москва;sale;flat;4;6;5;211.0;310000000;Красносельский;Сретенский бульвар;6/1С1;Тургеневская;
Capital Group;developer;https://www.cian.ru/sale/flat/315140262/;Москва;sale;flat;11;18;5;207.5;314557031;Дорогомилово;;;Москва-Сити;Бадаевский ЖК
МОСФИЛД;representative_developer;https://www.cian.ru/sale/flat/275277407/;Москва;sale;flat;1;18;5;354.07;318663000;Раменки;2-й Мосфильмовский переулок;5;Ломоносовский проспект;Woods
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/313594967/;Москва;sale;flat;2;6;5;240.0;336016000;Арбат;Поварская ;28С1;Арбатская;
Capital Group;developer;https://www.cian.ru/sale/flat/315140281/;Москва;sale;flat;13;18;5;208.5;355139587;Дорогомилово;;;Москва-Сити;Бадаевский ЖК
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300539815/;Москва;sale;flat;11;11;5;330.0;380000000;Хамовники;1-й Неопалимовский переулок;8;Парк Культуры;Венский дом
Sminex;developer;https://www.cian.ru/sale/flat/306155216/;Москва;sale;flat;22;22;5;232.9;397100000;Пресненский;;;Улица 1905 года;Лайф Тайм ЖК
Sminex;developer;https://www.cian.ru/sale/flat/306155220/;Москва;sale;flat;22;22;5;265.6;419310000;Пресненский;;;Улица 1905 года;Лайф Тайм ЖК
Sminex;developer;https://www.cian.ru/sale/flat/316200741/;Москва;sale;flat;9;9;5;236.8;428060000;Пресненский;;;Белорусская;Тишинский Бульвар ЖК
Capital Group;developer;https://www.cian.ru/sale/flat/315140342/;Москва;sale;flat;17;18;5;211.8;434749466;Дорогомилово;;;Москва-Сити;Бадаевский ЖК
ID 62389052;unknown;https://www.cian.ru/sale/flat/315170671/;Москва;sale;flat;7;8;5;265.6;450000000;Таганский;Котельническая набережная;21;Таганская;Симфония набережных
ID 191424;realtor;https://www.cian.ru/sale/flat/313595152/;Москва;sale;flat;9;14;5;271.0;460000000;Хамовники;2-я Фрунзенская ;12;Фрунзенская;Пять Звезд
TROIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/310502208/;Москва;sale;flat;29;34;5;330.0;462000000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
Sminex;developer;https://www.cian.ru/sale/flat/315944563/;Москва;sale;flat;13;14;5;205.1;465780000;Пресненский;Электрический переулок;1С21;Белорусская;Элитный квартал Тишинский бульвар
Sminex;developer;https://www.cian.ru/sale/flat/313099577/;Москва;sale;flat;22;23;5;302.3;506090000;Пресненский;;;Улица 1905 года;Лайф Тайм ЖК
Sminex;developer;https://www.cian.ru/sale/flat/313099567/;Москва;sale;flat;22;23;5;298.3;508040000;Пресненский;;;Улица 1905 года;Лайф Тайм ЖК
ANT Development;developer;https://www.cian.ru/sale/flat/314894320/;Москва;sale;flat;11;13;5;266.3;519285000;Дорогомилово;;3к1;Парк Победы;Виктори Парк Резиденсез ЖК
Sminex;developer;https://www.cian.ru/sale/flat/306154995/;Москва;sale;flat;22;23;5;309.7;518770000;Пресненский;;;Улица 1905 года;Лайф Тайм ЖК
Hutton Development;developer;https://www.cian.ru/sale/flat/312982813/;Москва;sale;flat;4;6;5;239.3;569534000;Якиманка;Софийская набережная;34С3;Новокузнецкая;Клубный дом DUO
ANT Development;developer;https://www.cian.ru/sale/flat/314894318/;Москва;sale;flat;13;13;5;269.4;595100000;Дорогомилово; Братьев Фонченко;1к3;Парк Победы;Victory Park Residences
AB Development;developer;https://www.cian.ru/sale/flat/285385774/;Москва;sale;flat;11;11;5;300.0;599840000;Раменки;Мосфильмовская ;1к9;Ломоносовский проспект;Вишневый сад
Sminex;developer;https://www.cian.ru/sale/flat/310363457/;Москва;sale;flat;10;10;5;422.3;627750000;Пресненский;2-я Черногрязская ;;Улица 1905 года;Квартал Life Time
Экран;developer;https://www.cian.ru/sale/flat/311699415/;Москва;sale;flat;6;7;5;168.82;675280000;Замоскворечье;;к2;Третьяковская;Русские Сезоны ЖК
AB Development;developer;https://www.cian.ru/sale/flat/285385771/;Москва;sale;flat;10;11;5;352.0;704140000;Раменки;Мосфильмовская ;1к9;Ломоносовский проспект;Вишневый сад
Sminex;developer;https://www.cian.ru/sale/flat/313246222/;Москва;sale;flat;5;6;5;283.0;847140000;Басманный;Потаповский переулок;5С4;Чистые пруды;Исторический дом 
Sminex;developer;https://www.cian.ru/sale/flat/316094861/;Москва;sale;flat;9;14;5;316.8;915850000;Якиманка;;;Новокузнецкая;Лаврушинский ЖК
Sminex;developer;https://www.cian.ru/sale/flat/316042591/;Москва;sale;flat;6;8;5;251.4;979760000;Якиманка;;;Полянка;Лаврушинский ЖК
Sminex;developer;https://www.cian.ru/sale/flat/306342074/;Москва;sale;flat;8;10;5;311.6;1002800000;Хамовники;Фрунзенская набережная;30;Фрунзенская;Клубный город-парк 
Sminex;developer;https://www.cian.ru/sale/flat/316094857/;Москва;sale;flat;5;14;5;369.0;1113570000;Якиманка;;;Новокузнецкая;Лаврушинский ЖК
Sminex;developer;https://www.cian.ru/sale/flat/316094879/;Москва;sale;flat;12;14;5;256.7;1135430000;Якиманка;;;Новокузнецкая;Лаврушинский ЖК
Sminex;developer;https://www.cian.ru/sale/flat/316094855/;Москва;sale;flat;8;14;5;355.7;1185820000;Якиманка;;;Новокузнецкая;Лаврушинский ЖК
Sminex;developer;https://www.cian.ru/sale/flat/316200748/;Москва;sale;flat;8;14;5;332.8;1219460000;Якиманка;;;Новокузнецкая;Лаврушинский ЖК
Sminex;developer;https://www.cian.ru/sale/flat/306342077/;Москва;sale;flat;9;10;5;293.5;1366780000;Хамовники;Фрунзенская набережная;30;Фрунзенская;Клубный город-парк 
Sminex;developer;https://www.cian.ru/sale/flat/306342130/;Москва;sale;flat;9;10;5;295.0;1361960000;Хамовники;Фрунзенская набережная;30;Фрунзенская;Клубный город-парк 
Sminex;developer;https://www.cian.ru/sale/flat/316094852/;Москва;sale;flat;12;14;5;356.5;1377380000;Якиманка;;;Новокузнецкая;Лаврушинский ЖК
Sminex;developer;https://www.cian.ru/sale/flat/306342075/;Москва;sale;flat;9;10;5;286.2;1394590000;Хамовники;Фрунзенская набережная;30;Фрунзенская;Клубный город-парк 
Sminex;developer;https://www.cian.ru/sale/flat/306342180/;Москва;sale;flat;9;10;5;336.9;1571700000;Хамовники;Фрунзенская набережная;30;Фрунзенская;Клубный город-парк 
Sminex;developer;https://www.cian.ru/sale/flat/316042590/;Москва;sale;flat;7;8;5;372.2;1879290000;Якиманка;;;Полянка;Лаврушинский ЖК
BSK estate planning;real_estate_agent;https://www.cian.ru/sale/flat/313299658/;Москва;sale;flat;2;4;5;71.8;18400000;Нагорный;Чонгарский бульвар;4К2;Варшавская;
WHITE BROKER;real_estate_agent;https://www.cian.ru/sale/flat/314581437/;Москва;sale;flat;13;16;5;111.5;30999999;Бескудниковский;Бескудниковский бульвар;4;Верхние Лихоборы;
МГСН;real_estate_agent;https://www.cian.ru/sale/flat/312807947/;Москва;sale;flat;16;17;5;120.0;39000000;Южное Медведково;Ясный проезд;14;Свиблово;
Алла Захарова;realtor;https://www.cian.ru/sale/flat/303265651/;Москва;sale;flat;5;17;5;157.3;52000000;Хорошево-Мневники;Живописная ;3К1;Народное Ополчение;
Мария Лаврентьева;realtor;https://www.cian.ru/sale/flat/314787519/;Москва;sale;flat;12;14;5;161.0;60000000;Савеловский;4-й Вятский переулок;16К2;Дмитровская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306785993/;Москва;sale;flat;3;4;5;112.6;67000000;Тверской;1-й Колобовский переулок;16С2;Трубная;
Veles Realty;real_estate_agent;https://www.cian.ru/sale/flat/314605077/;Москва;sale;flat;3;8;5;123.0;73600000;Тверской;1-я Тверская-Ямская ;11;Маяковская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306976185/;Москва;sale;flat;3;5;5;155.0;75000000;Таганский;Наставнический переулок;6;Курская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300526495/;Москва;sale;flat;2;6;5;150.0;74990000;Тверской;Краснопролетарская ;8С1;Новослободская;
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/305024911/;Москва;sale;flat;9;19;5;181.0;75000000;Хорошевский; Викторенко;4К1;Аэропорт;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/314532996/;Москва;sale;flat;6;7;5;130.0;84500000;Тверской;Тверская ;30/2С1;Маяковская;
Оксана Луненко;realtor;https://www.cian.ru/sale/flat/314010126/;Москва;sale;flat;5;14;5;125.5;85500000;Раменки;проспект Генерала Дорохова;39к2Е;Минская;Собрание клубных домов West Garden
Метриум Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315701182/;Москва;sale;flat;3;21;5;176.0;87000000;Щукино; Расплетина;14;Октябрьское поле;Новая звезда
VISTA Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/312491456/;Москва;sale;flat;20;44;5;230.0;105000000;Фили-Давыдково;Давыдковская ;3;Славянский бульвар;Эдельвейс
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/307862265/;Москва;sale;flat;3;8;5;226.0;115000000;Красносельский;Садовая-Спасская ;19/1;Красные ворота;
Юлия Кордас;realtor;https://www.cian.ru/sale/flat/313090581/;Москва;sale;flat;23;41;5;158.9;115000000;Хорошевский;Ленинградский проспект;37/3;Аэропорт;Прайм Парк
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/274711354/;Москва;sale;flat;3;14;5;220.0;119000000;Мещанский;Слесарный переулок;3;Проспект Мира;
VISTA Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/312989427/;Москва;sale;flat;19;44;5;243.0;120000000;Фили-Давыдково;Давыдковская ;3;Славянский бульвар;Эдельвейс
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/307941883/;Москва;sale;flat;6;6;5;222.9;126006000;Мещанский;Варсонофьевский переулок;6;Кузнецкий мост;
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/315206277/;Москва;sale;flat;1;6;5;181.2;129000000;Покровское-Стрешнево;Береговая ;4к10;Стрешнево;Покровский берег
ID 53262538;unknown;https://www.cian.ru/sale/flat/314772990/;Москва;sale;flat;3;39;5;201.8;134990000;Раменки;Минская ;2;Минская;Долина Сетунь
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/314774927/;Москва;sale;flat;10;12;5;227.0;140000000;Пресненский; Красная Пресня;21;Краснопресненская;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/312581428/;Москва;sale;flat;16;24;5;180.0;180000000;Беговой;Верхняя ;20к1;Белорусская;Суббота
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/303524954/;Москва;sale;flat;16;24;5;180.0;180000000;Беговой;Верхняя ;20к1;Белорусская;Суббота
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/316067178/;Москва;sale;flat;13;23;5;162.0;185000000;Пресненский; Сергея Макеева;;Улица 1905 года;Квартал Life Time
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307661668/;Москва;sale;flat;3;18;5;333.0;185169600;Марьина роща;Октябрьский переулок;5;Достоевская;
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/315967223/;Москва;sale;flat;4;7;5;115.0;184970000;Пресненский;Богословский переулок;3;Пушкинская;
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/311995551/;Москва;sale;flat;6;10;5;182.0;190000000;Басманный;Казарменный переулок;3;Курская;Дом на Покровском бульваре
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/309166796/;Москва;sale;flat;11;12;5;190.0;190000000;Хамовники;переулок Хользунова;6;Фрунзенская;
SKYLINE MOSCOW CITY;real_estate_agent;https://www.cian.ru/sale/flat/313339516/;Москва;sale;flat;67;76;5;290.0;200000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315451307/;Москва;sale;flat;18;19;5;190.0;210000000;Пресненский;Мантулинская ;9к2;Москва-Сити;City Park
TWEED;real_estate_agent;https://www.cian.ru/sale/flat/314887568/;Москва;sale;flat;2;10;5;250.0;225000000;Хамовники;3-я Фрунзенская ;5к1;Фрунзенская;Спорт Хаус
Метриум Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/278317225/;Москва;sale;flat;4;10;5;195.1;226810800;Хамовники;Еропкинский переулок;16/23;Парк Культуры;Еропкинский 16
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/310520118/;Москва;sale;flat;10;12;5;300.0;250000000;Замоскворечье;Климентовский переулок;2;Новокузнецкая;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315959957/;Москва;sale;flat;10;12;5;300.0;250000000;Замоскворечье;Климентовский переулок;2;Новокузнецкая;
GOLDEN CITY;real_estate_agent;https://www.cian.ru/sale/flat/314587886/;Москва;sale;flat;57;76;5;303.0;260000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
TWEED;real_estate_agent;https://www.cian.ru/sale/flat/299101430/;Москва;sale;flat;5;8;5;414.2;261252440;Хамовники;Земледельческий переулок;11;Киевская;
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/312126670/;Москва;sale;flat;82;95;5;353.0;285000000;Пресненский;набережная Пресненская;12;Деловой центр;Башня Федерация
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/298521180/;Москва;sale;flat;3;5;5;245.9;285000000;Хамовники; Пречистенка;27;Парк Культуры;
Метриум Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/294814201/;Москва;sale;flat;6;6;5;221.1;291852000;Раменки;Минская ;2Вк3;Минская;Снегири Эко
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/313686560/;Москва;sale;flat;2;6;5;240.0;326007200;Арбат;Поварская ;28С1;Арбатская;
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/303804340/;Москва;sale;flat;11;11;5;238.0;378018000;Хамовники;1-й Неопалимовский переулок;8;Парк Культуры;Венский дом
Метриум Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306881712/;Москва;sale;flat;3;7;5;252.1;396000000;Хамовники;Большой Левшинский переулок;11;Смоленская;Дворянское гнездо
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315812615/;Москва;sale;flat;3;6;5;215.0;398000000;Хамовники;переулок Коробейников;1;Парк Культуры;Кристалл Хаус
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/297960782/;Москва;sale;flat;7;8;5;308.0;579627600;Пресненский;Большой Козихинский переулок;14С2;Тверская;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/315720097/;Москва;sale;flat;3;3;5;208.0;17700000;; Лесная;60;Силикатная;
Светлана Иванова;realtor;https://www.cian.ru/sale/flat/308982150/;Москва;sale;flat;1;12;5;99.4;19500000;Марьино; Перерва;4;Перерва;
WHITE BROKER;real_estate_agent;https://www.cian.ru/sale/flat/315381806/;Москва;sale;flat;1;12;5;101.4;20350000;Бибирево; Корнейчука;24;Бибирево;
Наталья Стаханова;realtor;https://www.cian.ru/sale/flat/314800934/;Москва;sale;flat;7;8;-1;91.3;20500000;Беговой;Ленинградский проспект;5С2;Белорусская;
Самолет плюс Троицк;real_estate_agent;https://www.cian.ru/sale/flat/307080376/;Москва;sale;flat;3;3;5;130.3;22000000;; Николая Сладкова;3;Троицк;
Вотчина;real_estate_agent;https://www.cian.ru/sale/flat/315399583/;Москва;sale;flat;11;17;5;115.0;25000000;Митино; Генерала Белобородова;16К2;Пенягино;
САМОЛЕТ ПЛЮС;real_estate_agent;https://www.cian.ru/sale/flat/292935002/;Москва;sale;flat;1;3;5;178.0;25800000;;;345;Тропарёво;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/313200882/;Москва;sale;flat;8;14;5;130.0;26000000;Южное Бутово;2-я Мелитопольская ;21К3;Бутово;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/316027897/;Москва;sale;flat;2;16;5;113.4;28990000;Митино;Пятницкое шоссе;36К1;Пятницкое шоссе;
ESTMAN;real_estate_agent;https://www.cian.ru/sale/flat/313245235/;Москва;sale;flat;15;17;5;160.0;29500000;;;20А;Коммунарка;
ДСК;real_estate_agent;https://www.cian.ru/sale/flat/314063771/;Москва;sale;flat;17;17;5;113.0;29499000;Южное Медведково;Ясный проезд;18;Свиблово;
Космополис;real_estate_agent;https://www.cian.ru/sale/flat/311729738/;Москва;sale;flat;2;12;5;109.5;29500000;;;5.1.3;Прокшино;Прокшино ЖК
ID 53262538;unknown;https://www.cian.ru/sale/flat/314974044/;Москва;sale;flat;8;22;5;100.9;29900000;;Родниковая ;30к3;Саларьево;Румянцево-Парк
Самолет Плюс Москва Дмитриевского;real_estate_agent;https://www.cian.ru/sale/flat/310320852/;Москва;sale;flat;1;3;5;135.0;32000000;;;28;Ольховая;
Татьяна Шотова;realtor;https://www.cian.ru/sale/flat/295851057/;Москва;sale;flat;6;14;5;126.9;33000000;Выхино-Жулебино;Самаркандский Бульвар 137А кв-л;к5;Юго-Восточная;
НедвижимостьГрупп;real_estate_agent;https://www.cian.ru/sale/flat/310351357/;Москва;sale;flat;6;14;5;133.3;34900000;Рязанский;Зеленодольская ;11;Окская;
Замоскворечье;real_estate_agent;https://www.cian.ru/sale/flat/307461247/;Москва;sale;flat;5;5;5;167.0;35000000;Дмитровский;Дмитровское шоссе;151К4;Лианозово;
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/300874119/;Москва;sale;flat;7;17;5;113.1;36000000;Черемушки; Наметкина;9К3;Новые Черёмушки;
Анна Дзиова;realtor;https://www.cian.ru/sale/flat/313142938/;Москва;sale;flat;2;9;5;116.1;36000000;Соколиная гора;проспект Буденного;30/8;Сортировочная;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/310466690/;Москва;sale;flat;7;13;5;107.9;36500000;Войковский; Космонавта Волкова;5К1;Войковская;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/315806268/;Москва;sale;flat;14;16;5;110.0;37000000;Митино;Пятницкое шоссе;36К1;Пятницкое шоссе;
Саргылана Вострякова;realtor;https://www.cian.ru/sale/flat/312706835/;Москва;sale;flat;15;23;5;138.0;37000000;Солнцево; Богданова;2к1;Говорово;
Виталий Ключников;realtor;https://www.cian.ru/sale/flat/272669312/;Москва;sale;flat;3;25;5;125.4;37500000;Тропарево-Никулино; Покрышкина;3;Юго-Западная;
Триумфальная Арка;real_estate_agent;https://www.cian.ru/sale/flat/315763142/;Москва;sale;flat;3;3;5;100.4;38500000;Тверской;Цветной бульвар;25С2;Цветной бульвар;
МЕЗОН;real_estate_agent;https://www.cian.ru/sale/flat/243257002/;Москва;sale;flat;3;5;5;118.0;38700000;Басманный;Старая Басманная ;25С5;Курская;
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/313969006/;Москва;sale;flat;23;30;5;100.0;40000000;Южнопортовый;Волгоградский проспект;32/5к3;Угрешская;Метрополия
Алексей Уваров;realtor;https://www.cian.ru/sale/flat/312491045/;Москва;sale;flat;12;16;5;124.5;39900000;Можайский;Вяземская ;10;Сетунь;
Джульетта Асаилова;realtor;https://www.cian.ru/sale/flat/302756265/;Москва;sale;flat;15;17;5;150.0;39999999;Нижегородский;Нижегородская ;86кА;Нижегородская;
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/309783733/;Москва;sale;flat;3;22;5;99.0;41500000;Лосиноостровский; Коминтерна;15;Бабушкинская;Ты и Я
Простор-недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/314720611/;Москва;sale;flat;24;24;5;158.2;42000000;Покровское-Стрешнево;Волоколамское шоссе;81/2с6;Трикотажная;Апартаментный комплекс Level Стрешнево
Место;real_estate_agent;https://www.cian.ru/sale/flat/306414838/;Москва;sale;flat;8;14;5;139.6;42650000;Бабушкинский; Летчика Бабушкина;22;Бабушкинская;
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/311041037/;Москва;sale;flat;19;22;5;138.0;43000000;Митино; Барышиха;25К5;Митино;
ИНКОМ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/313593953/;Москва;sale;flat;5;6;5;93.0;43000000;Сокольники;Маленковская ;7;Сокольники;
Дипломат;real_estate_agent;https://www.cian.ru/sale/flat/312310804/;Москва;sale;flat;4;40;5;130.0;43500000;Пресненский;Мукомольный проезд;2;Москва-Сити;
Ольга Жарова;realtor;https://www.cian.ru/sale/flat/315758249/;Москва;sale;flat;8;9;5;155.0;44000000;Куркино;Новокуркинское шоссе;35;Молжаниново;
ЛэндЛ;real_estate_agent;https://www.cian.ru/sale/flat/297584459/;Москва;sale;flat;4;10;5;125.0;44500000;Щукино; Маршала Рыбалко;2к1;Октябрьское поле;Маршал
Прайм Самолет Плюс;real_estate_agent;https://www.cian.ru/sale/flat/308465778/;Москва;sale;flat;15;17;5;124.0;44500000;Хорошево-Мневники; Маршала Тухачевского;16к1;Народное Ополчение;
Михаил Миньков;realtor;https://www.cian.ru/sale/flat/297689039/;Москва;sale;flat;4;10;5;125.0;44500000;Щукино; Маршала Рыбалко;2к1;Октябрьское поле;Маршал
Д-Эстейт;real_estate_agent;https://www.cian.ru/sale/flat/316101047/;Москва;sale;flat;4;8;5;139.5;45000000;Куркино;Воротынская ;2К1;Химки;
МДМ-квартира;real_estate_agent;https://www.cian.ru/sale/flat/315098408/;Москва;sale;flat;10;14;5;112.7;45000000;Академический;Новочеремушкинская ;21К1;Академическая;
