author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/313468768/;Москва;sale;flat;4;27;1;46.7;24000000;Замоскворечье;;;Павелецкая;Воксхолл ЖК
OPN PARTNER;real_estate_agent;https://www.cian.ru/sale/flat/306893170/;Москва;sale;flat;16;24;1;39.0;10949000;Бирюлево Восточное;6-я Радиальная ;7/1к2;Царицыно;Царицыно-2
Парадайс;real_estate_agent;https://www.cian.ru/sale/flat/316163489/;Москва;sale;flat;3;9;1;21.1;9500000;Щукино; Расплетина;3К3;Октябрьское поле;
С3 Сияние;developer;https://www.cian.ru/sale/flat/313387178/;Москва;sale;flat;3;43;1;49.4;25908697;Крылатское;;;Крылатское;Крылатская 33 ЖК
ID 12894163;unknown;https://www.cian.ru/sale/flat/313283260/;Москва;sale;flat;3;4;1;38.3;8143000;Троицк; Георгия Скребицкого;7;;
ФРИДОМ;real_estate_agent;https://www.cian.ru/sale/flat/316114217/;Москва;sale;flat;9;12;1;36.0;10300000;Гольяново;Чусовская ;13;Гольяново;
Центр Инвест;developer;https://www.cian.ru/sale/flat/311744161/;Москва;sale;flat;7;9;1;63.5;67287900;Таганский;Серебрянический переулок;8;Китай-город;Титул на Серебрянической
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/315858870/;Москва;sale;flat;6;12;1;37.8;12000000;Печатники; Полбина;9К2;Люблино;
DAR;developer;https://www.cian.ru/sale/flat/312896463/;Москва;sale;flat;2;44;1;29.7;15742405;Щукино; Маршала Бирюзова;;Октябрьское поле;Rakurs
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/315838113/;Москва;sale;flat;3;12;1;35.0;10900000;Северное Тушино;Планерная ;22К1;Планерная;
ID 129505794;developer;https://www.cian.ru/sale/flat/315689584/;Москва;sale;flat;2;28;1;40.2;17465292;Покровское-Стрешнево;4-я оч.;;Тушинская;ÁLIA
ЛэндЛ;real_estate_agent;https://www.cian.ru/sale/flat/313972453/;Москва;sale;flat;12;12;1;34.4;9200000;Текстильщики;Волгоградский проспект;71К1;Текстильщики;
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/315448333/;Москва;sale;flat;3;19;1;50.0;18600000;Фили-Давыдково;Кастанаевская ;41К2;Пионерская;
ФСК;developer;https://www.cian.ru/sale/flat/315061919/;Москва;sale;flat;3;57;1;43.5;;Хорошевский;;;;Амбер Сити ЖК
СМАРЕНТ;real_estate_agent;https://www.cian.ru/sale/flat/313373725/;Москва;sale;flat;2;6;1;30.0;7100000;Марьино; Перерва;16;Перерва;Апарт-комплекс 16 Уровень
ФСК;developer;https://www.cian.ru/sale/flat/310836504/;Москва;sale;flat;18;29;1;42.1;;Нагатино-Садовники;Варшавское шоссе;37АК1;Нагатинская;Rotterdam
ID 116984382;homeowner;https://www.cian.ru/sale/flat/315935123/;Москва;sale;flat;7;9;1;33.0;10300000;Левобережный;Смольная ;39;Беломорская;
Комета Эстейт;real_estate_agent;https://www.cian.ru/sale/flat/315792966/;Москва;sale;flat;3;24;1;36.7;8600000;Некрасовка; Вертолетчиков;2Ак2;Некрасовка;В Некрасовке-2 (1 очередь)
ID 129511878;developer;https://www.cian.ru/sale/flat/315703246/;Москва;sale;flat;16;35;1;40.8;22232000;Можайский;;к5;Давыдково;Родина Парк ЖК
Парадайс;real_estate_agent;https://www.cian.ru/sale/flat/315139283/;Москва;sale;flat;8;9;1;34.8;9400000;Новогиреево;Полимерная ;5;Кусково;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/315085173/;Москва;sale;flat;4;11;1;60.0;53500000;Дорогомилово;Кутузовский проспект;30;Кутузовская;
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/304286568/;Москва;sale;flat;10;22;1;34.9;12700000;Покровское-Стрешнево;Строительный проезд;9С9;Трикотажная;Sky Garden
Level Group;developer;https://www.cian.ru/sale/flat/316022097/;Москва;sale;flat;39;45;1;39.8;16722965;Нижегородский;;1;Нижегородская;Левел Нижегородская ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/315584337/;Москва;sale;flat;36;79;1;54.5;42900000;Пресненский;Московский международный деловой центр Москва-Сити тер.;;Москва-Сити;Дом Дау
ID 129507563;developer;https://www.cian.ru/sale/flat/315984672/;Москва;sale;flat;17;58;1;49.5;28591200;Левобережный;;;Беломорская;Северный порт ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/312464856/;Москва;sale;flat;3;6;1;60.0;26000000;Щукино; Берзарина;12;Октябрьское поле;BERZARINA 12
АЯКС;real_estate_agent;https://www.cian.ru/sale/flat/315677385/;Москва;sale;flat;16;20;1;37.9;11999999;Чертаново Южное; Газопровод;15;Красный Строитель;
ID 129505320;developer;https://www.cian.ru/sale/flat/315688073/;Москва;sale;flat;10;15;1;48.2;43727040;Даниловский;;;Тульская;Дом 7 Даниловский ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/314904218/;Москва;sale;flat;8;9;1;66.3;34000000;Басманный;Нижняя Красносельская ;35С49;Бауманская;Лофтек
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/316165142/;Москва;sale;flat;16;24;1;41.3;21400000;Щукино; Берзарина;28Ак3;Октябрьское поле;Октябрьское поле
GloraX;developer;https://www.cian.ru/sale/flat/303477049/;Москва;sale;flat;5;21;1;53.11;31889999;Беговой; 1-я Ямского Поля;28С3;Белорусская;GloraX Premium Белорусская
СМАРЕНТ;real_estate_agent;https://www.cian.ru/sale/flat/313794918/;Москва;sale;flat;10;17;1;38.0;13300000;Северное Измайлово;Щелковское шоссе;26К2;Щёлковская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/315752552/;Москва;sale;flat;12;12;1;35.1;11500000;Котловка; Винокурова;20;Крымская;
Татьяна Серебрякова;realtor;https://www.cian.ru/sale/flat/314672030/;Москва;sale;flat;14;16;1;40.0;12700000;Марьино;Новомарьинская ;16К1;Братиславская;
Самолет Плюс Москва;real_estate_agent;https://www.cian.ru/sale/flat/315534641/;Москва;sale;flat;6;14;1;36.4;12499999;Щукино; Маршала Бирюзова;40;Щукинская;
Stenoy;developer;https://www.cian.ru/sale/flat/300878920/;Москва;sale;flat;10;12;1;34.4;22876000;Преображенское;Электрозаводская ;60;Преображенская площадь;ARTEL
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/311905760/;Москва;sale;flat;14;17;1;32.4;13500000;Очаково-Матвеевское;Очаково мкр;к1.3;Очаково;Новое Очаково ЖК
Спутник;real_estate_agent;https://www.cian.ru/sale/flat/304424222/;Москва;sale;flat;8;9;1;31.9;11500000;Соколиная гора;Окружной проезд;34К3;Соколиная гора;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/312301872/;Москва;sale;flat;3;28;1;44.8;19300000;Покровское-Стрешнево;;к3;Спартак;Алиа ЖК
Основа;developer;https://www.cian.ru/sale/flat/313280578/;Москва;sale;flat;29;31;1;46.3;25002000;Марфино;Ботаническая ;29Ак3;Улица Милашенкова;VERY
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/315858342/;Москва;sale;flat;3;16;1;41.08;24900000;Даниловский; Мустая Карима;12;Технопарк;WOW
Прайм Самолет Плюс;real_estate_agent;https://www.cian.ru/sale/flat/315341301/;Москва;sale;flat;8;15;1;34.0;17200000;Даниловский;Автозаводская ;23С120;ЗИЛ;Парк Легенд
Группа Аквилон;developer;https://www.cian.ru/sale/flat/309370805/;Москва;sale;flat;21;23;1;41.7;15061415;Отрадное;Сигнальный проезд;12;Владыкино;Апарт-комплекс Akvilon Signal
MR Group;developer;https://www.cian.ru/sale/flat/306067939/;Москва;sale;flat;20;57;1;39.82;28399624;Филевский парк;;;Фили;Фили Сити ЖК
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/307196743/;Москва;sale;flat;12;18;1;45.8;;Головинский;Михалковская ;48к1;Коптево;Михалковский
Александр Тарасов;realtor;https://www.cian.ru/sale/flat/313434541/;Москва;sale;flat;1;3;1;43.0;9800000;; Облепиховая;29;Ольховая;
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/314934918/;Москва;sale;flat;5;9;1;41.0;;Головинский;Северный ао;;Коптево;Михалковский ЖК
Главстрой;developer;https://www.cian.ru/sale/flat/315166079/;Москва;sale;flat;19;26;1;51.1;32013230;Филевский парк;Береговой проезд;2;Фили;Береговой-2
ID 511382;homeowner;https://www.cian.ru/sale/flat/315337092/;Москва;sale;flat;4;23;1;32.0;9900000;Печатники;;13;Кожуховская;Левел Южнопортовая ЖК
Sminex;developer;https://www.cian.ru/sale/flat/315385114/;Москва;sale;flat;2;14;1;60.3;93510000;Пресненский;Электрический переулок;1С21;Белорусская;Элитный квартал Тишинский бульвар
Sminex;developer;https://www.cian.ru/sale/flat/306154999/;Москва;sale;flat;15;23;1;57.4;85260000;Пресненский;;;Улица 1905 года;Лайф Тайм ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/315858914/;Москва;sale;flat;1;12;1;39.2;10000000;Восточное Дегунино;Дубнинская ;28К3;Бескудниково;
Группа Аквилон;developer;https://www.cian.ru/sale/flat/309370831/;Москва;sale;flat;21;23;1;47.9;16363699;Отрадное;Сигнальный проезд;12;Владыкино;Апарт-комплекс Akvilon Signal
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/316132769/;Москва;sale;flat;1;4;1;29.6;10000000;Солнцево;Попутная ;4;Солнечная;
С3 Сияние;developer;https://www.cian.ru/sale/flat/313387404/;Москва;sale;flat;10;43;1;57.7;34377225;Крылатское;;;Крылатское;Крылатская 33 ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/313521217/;Москва;sale;flat;4;10;1;35.3;10000000;Южное Бутово;Южнобутовская ;133;Бунинская аллея;
ID 128482753;developer;https://www.cian.ru/sale/flat/314882338/;Москва;sale;flat;10;16;1;44.12;24574840;Даниловский;Автозаводская ;24К1;Тульская;Дом на набережной INSIDER
Среда;developer;https://www.cian.ru/sale/flat/315122139/;Москва;sale;flat;22;30;1;47.78;22383974;Кунцево;48-й кв-л;;Кунцевская;Среда на Кутузовском ЖК
Сбербанк;real_estate_agent;https://www.cian.ru/sale/flat/313005019/;Москва;sale;flat;9;10;1;34.6;10138400;Кунцево;4-я Мякининская ;27;Строгино;Клубный дом Рублево
Донстрой;developer;https://www.cian.ru/sale/flat/316120550/;Москва;sale;flat;13;25;1;36.7;;Лефортово;;;Площадь Ильича;Символ ЖК
TOUCH;developer;https://www.cian.ru/sale/flat/312659981/;Москва;sale;flat;6;8;1;48.6;36059000;Южнопортовый;Сосинская ;8;Волгоградский проспект;Champine
Сбербанк;real_estate_agent;https://www.cian.ru/sale/flat/313005039/;Москва;sale;flat;2;10;1;35.8;10418300;Кунцево;4-я Мякининская ;27;Строгино;Клубный дом Рублево
Наталия  Новикова;realtor;https://www.cian.ru/sale/flat/312362551/;Москва;sale;flat;5;14;1;47.3;15000000;Солнцево;Боровское шоссе;2Ак4;Говорово;Мещерский лес
PRO ОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/315094803/;Москва;sale;flat;3;23;1;34.8;13400000;; Анны Ахматовой;11к1;Рассказовка;Городские истории (Рассказовка)
КОРТРОС;developer;https://www.cian.ru/sale/flat/306568470/;Москва;sale;flat;11;37;1;43.0;;Останкинский; Годовикова;11к5;Алексеевская;iLove
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/312989740/;Москва;sale;flat;9;9;1;41.3;8400000;;;93;Крёкшино;
Ордер;real_estate_agent;https://www.cian.ru/sale/flat/280751407/;Москва;sale;flat;4;7;1;33.56;5600000;; Луговая;;Крёкшино;Эдельвейс
MR Group;developer;https://www.cian.ru/sale/flat/309402383/;Москва;sale;flat;7;24;1;35.73;20176731;Алексеевский;;;Улица Сергея Эйзенштейна;Мира ЖК
Самолет Плюс;real_estate_agent;https://www.cian.ru/sale/flat/315170491/;Москва;sale;flat;20;24;1;46.2;23800000;Хорошево-Мневники;Шелепихинская набережная;40к2;Шелепиха;Sydney City
ID 87269853;realtor;https://www.cian.ru/sale/flat/312204179/;Москва;sale;flat;12;17;1;37.6;10999000;; Никитина;18к1;Рассказовка;
Sminex;developer;https://www.cian.ru/sale/flat/313910405/;Москва;sale;flat;1;4;1;67.4;180100000;Тверской;;;Площадь Революции;Ильинка 3/8 ЖК
ИП Самарская М. И.;real_estate_agent;https://www.cian.ru/sale/flat/314971371/;Москва;sale;flat;17;20;1;46.9;23490000;Даниловский;проспект Лихачева;18к2;Технопарк;Квартал на набережной NOW
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/315415983/;Москва;sale;flat;5;5;-1;15.1;2700000;Измайлово;Первомайская ;26;Измайловская;
Донстрой;developer;https://www.cian.ru/sale/flat/314756920/;Москва;sale;flat;7;12;1;60.5;58527700;Раменки; Сергея Бондарчука;2;Мичуринский проспект;Река
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/315933818/;Москва;sale;flat;3;18;1;33.0;10490000;Останкинский;Березовая аллея;19к4;Ботанический сад;Апарт-комплекс Легендарный квартал
PRO ОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/313423494/;Москва;sale;flat;10;16;1;26.6;8050000;Крюково;проспект Георгиевский;37к1;Зеленоград — Крюково;Жемчужина Зеленограда
Рублево-Архангельское;developer;https://www.cian.ru/sale/flat/312156057/;Москва;sale;flat;11;13;1;70.03;47263247;;;В20 кв-л;Серебряный Бор;Сберсити ЖК
G-agency;real_estate_agent;https://www.cian.ru/sale/flat/315436513/;Москва;sale;flat;13;17;1;44.0;10700000;; Сосенский Стан;13;Коммунарка;
ЦеНтр ПИК;real_estate_agent;https://www.cian.ru/sale/flat/313446479/;Москва;sale;flat;1;9;1;33.0;11000000;Орехово-Борисово Северное;Борисовский проезд;22К1;Шипиловская;
Hutton Development;developer;https://www.cian.ru/sale/flat/310430913/;Москва;sale;flat;7;8;1;50.6;40884800;Гагаринский;Ленинский проспект;38;Ленинский проспект;Lunar
Landis;real_estate_agent;https://www.cian.ru/sale/flat/315053315/;Москва;sale;flat;36;52;1;39.4;19900000;Покровское-Стрешнево;Волоколамское шоссе;95/2к7;Трикотажная;City Bay
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/316200449/;Москва;sale;flat;12;12;1;34.7;9000000;Выхино-Жулебино;Рязанский проспект;70К1;Выхино;
Донстрой;developer;https://www.cian.ru/sale/flat/316119560/;Москва;sale;flat;18;19;1;47.8;;Хорошево-Мневники;Жилой комплекс остров;6;Терехово ;Остров
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/314491940/;Москва;sale;flat;10;15;1;43.6;17750000;Богородское;Погонный проезд;3ак7;Белокаменная;Лосиный остров
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/306831664/;Москва;sale;flat;9;28;1;36.7;17650000;Обручевский; Академика Волгина;2;Калужская;Архитектор
Денис Циликин;realtor;https://www.cian.ru/sale/flat/314723350/;Москва;sale;flat;1;17;1;38.0;11499999;Нагорный;Ялтинская ;12;Чертановская;
Самолет Плюс - Домодедово;real_estate_agent;https://www.cian.ru/sale/flat/316030643/;Москва;sale;flat;13;14;1;32.0;7950000;; Усадебный Парк;7к1;Толстопальцево;Середневский лес
Компания PIONEER;developer;https://www.cian.ru/sale/flat/315067860/;Москва;sale;flat;4;11;1;77.8;;Даниловский;Дербеневская ;1С5;Павелецкая;"Клубный дом ""OPUS"""
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/315200510/;Москва;sale;flat;28;32;1;21.5;19400000;Богородское;Просторная ;7;Преображенская площадь;Просторная 7
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/316011817/;Москва;sale;flat;2;17;1;36.0;11700000;Марьино;Братиславская ;5;Братиславская;
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/316174273/;Москва;sale;flat;12;16;1;27.0;12990000;Очаково-Матвеевское;Матвеевская ;4К2;Матвеевская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/314107497/;Москва;sale;flat;7;35;1;37.8;10600000;Ярославский;проспект Мира;222/2;Ростокино;МИРАПОЛИС
Стрелецкая Слобода;developer;https://www.cian.ru/sale/flat/294641842/;Москва;sale;flat;5;8;1;57.7;92320000;Таганский;Тессинский переулок;1;Китай-город;Тессинский, 1
ID 101530457;homeowner;https://www.cian.ru/sale/flat/315772250/;Москва;sale;flat;14;16;1;35.0;10800000;Северное Медведково;Северодвинская ;19;Медведково;
Sminex;developer;https://www.cian.ru/sale/flat/316042605/;Москва;sale;flat;6;8;1;64.8;221370000;Якиманка;;;Полянка;Лаврушинский ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/313874190/;Москва;sale;flat;1;4;1;32.9;9600000;Кунцево;Партизанская ;9К2;Рабочий посёлок;
Мариана Ефимова;realtor;https://www.cian.ru/sale/flat/312256619/;Москва;sale;flat;1;5;1;31.5;9950000;Кузьминки;Волгоградский проспект;161К1;Кузьминки;
Level Group;developer;https://www.cian.ru/sale/flat/315652700/;Москва;sale;flat;3;20;1;41.0;21287608;Даниловский;;;Серпуховская;Павелецкая Сити
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/314970629/;Москва;sale;flat;18;25;1;10.9;12500000;Метрогородок;Тагильская ;2к1;Бульвар Рокоссовского;Сиреневый парк
Парадайс;real_estate_agent;https://www.cian.ru/sale/flat/315805577/;Москва;sale;flat;2;9;1;34.7;9200000;Покровское-Стрешнево;2-й Тушинский проезд;8;Тушинская;
Колди;developer;https://www.cian.ru/sale/flat/310480179/;Москва;sale;flat;2;21;1;35.71;10936187;Нижегородский;;;Калитники;Н'айс Лофт ЖК
Ирина Бойко;realtor;https://www.cian.ru/sale/flat/315737138/;Москва;sale;flat;6;24;1;37.0;10249000;Некрасовка; Вертолетчиков;2Ак2;Некрасовка;В Некрасовке-2 (1 очередь)
Dominanta;developer;https://www.cian.ru/sale/flat/309280900/;Москва;sale;flat;3;41;1;60.1;40567500;Раменки;1-й Сетуньский проезд;8;Кутузовская;Hide
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/313685480/;Москва;sale;flat;12;25;1;41.0;13500000;; Саларьевская;13к1;Саларьево;Саларьево парк
Ордер;real_estate_agent;https://www.cian.ru/sale/flat/298373961/;Москва;sale;flat;4;9;1;32.6;9950000;Отрадное;Северный бульвар;8;Отрадное;
Пионер;developer;https://www.cian.ru/sale/flat/314018942/;Москва;sale;flat;2;18;1;45.3;39171714;Донской;;к5;Ленинский проспект;Шифт ЖК
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/309570061/;Москва;sale;flat;9;10;1;45.0;13990000;; Татьянин Парк;14к2;Говорово;Татьянин Парк
Князев и Партнёры;real_estate_agent;https://www.cian.ru/sale/flat/315051216/;Москва;sale;flat;2;2;1;30.0;9000000;Текстильщики;Грайвороновская ;4С2;Текстильщики;
Dominanta;developer;https://www.cian.ru/sale/flat/309280990/;Москва;sale;flat;2;41;1;54.3;33666000;Раменки;1-й Сетуньский проезд;8;Кутузовская;Hide
ОЛ ИНКЛЮЗИВ;real_estate_agent;https://www.cian.ru/sale/flat/314534081/;Москва;sale;flat;2;22;1;42.8;23400000;Покровское-Стрешнево;Россини кв-л;;Спартак;Клубный Город на Реке Примавера ЖК
MOD Estate;real_estate_agent;https://www.cian.ru/sale/flat/315394969/;Москва;sale;flat;11;17;1;38.1;12700000;Западное Дегунино;Ангарская ;22К5;Грачёвская;
Tekta Group;developer;https://www.cian.ru/sale/flat/301266364/;Москва;sale;flat;29;34;1;39.2;23269120;Обручевский;;;Воронцовская;Эвер ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/315508022/;Москва;sale;flat;16;23;1;34.7;17499000;Лефортово;Красноказарменная ;14Ак2;Авиамоторная;Пётр I
NEWPOLIS;real_estate_agent;https://www.cian.ru/sale/flat/312348057/;Москва;sale;flat;24;24;1;44.0;10990000;Северное Бутово; Грина;1к8;Бульвар Дмитрия Донского;
;;https://www.cian.ru/sale/flat/315715283/;Москва;sale;flat;17;17;1;36.4;7128922;;;к1;Филатов Луг;Квартал Марьино ЖК
;;https://www.cian.ru/sale/flat/316094528/;Москва;sale;flat;1;9;1;34.4;7139258;;;к26;Рассказовка;Новое Внуково ЖК
;;https://www.cian.ru/sale/flat/312791145/;Москва;sale;flat;5;9;1;42.5;7113438;; Семена Гордого;5;Рассказовка;Ново-Никольское
;;https://www.cian.ru/sale/flat/314309575/;Москва;sale;flat;4;6;1;35.05;7238211;;;;Рассказовка;Западный ЖК
;;https://www.cian.ru/sale/flat/315715062/;Москва;sale;flat;14;17;1;34.6;7241952;;;к4;Филатов Луг;Квартал Марьино ЖК
Самолет;developer;https://www.cian.ru/sale/flat/314905868/;Москва;sale;flat;3;14;1;33.45;7231467;; Любучанская;;Щербинка;Остафьево
;;https://www.cian.ru/sale/flat/314309536/;Москва;sale;flat;2;12;1;34.0;7173354;;;;Рассказовка;Западный ЖК
Самолет;developer;https://www.cian.ru/sale/flat/309710619/;Москва;sale;flat;8;12;1;34.64;7237427;;;к23;Щербинка;Остафьево ЖК
Самолет;developer;https://www.cian.ru/sale/flat/309710622/;Москва;sale;flat;4;12;1;36.45;7200897;;;к23;Щербинка;Остафьево ЖК
;;https://www.cian.ru/sale/flat/315836238/;Москва;sale;flat;7;7;1;32.35;7245700;;;к28;Рассказовка;Новое Внуково ЖК
;;https://www.cian.ru/sale/flat/315836232/;Москва;sale;flat;17;17;1;32.89;7190588;;;к2;Филатов Луг;Квартал Марьино ЖК
;;https://www.cian.ru/sale/flat/314846770/;Москва;sale;flat;9;9;1;46.1;7238046;; Семена Гордого;5;Рассказовка;Ново-Никольское
;;https://www.cian.ru/sale/flat/277241898/;Москва;sale;flat;2;7;1;43.14;7204380;;;к6;Рассказовка;Эдельвейс ЖК
;;https://www.cian.ru/sale/flat/311892105/;Москва;sale;flat;6;7;1;36.2;7247240;Крюково;Зеленоград;;Нахабино;Комплекс апартаментов 
;;https://www.cian.ru/sale/flat/315715824/;Москва;sale;flat;7;9;1;34.63;7288079;;;к28;Рассказовка;Новое Внуково ЖК
;;https://www.cian.ru/sale/flat/277241838/;Москва;sale;flat;2;7;1;43.61;7282870;;;к6;Рассказовка;Эдельвейс ЖК
;;https://www.cian.ru/sale/flat/315715798/;Москва;sale;flat;5;7;1;32.86;7278533;;;к28;Рассказовка;Новое Внуково ЖК
;;https://www.cian.ru/sale/flat/315715054/;Москва;sale;flat;15;17;1;37.22;7250152;;;к4;Филатов Луг;Квартал Марьино ЖК
;;https://www.cian.ru/sale/flat/314846760/;Москва;sale;flat;2;3;1;42.7;7294014;; Николинские Ключи;41;Рассказовка;Ново-Никольское
;;https://www.cian.ru/sale/flat/314846767/;Москва;sale;flat;8;9;1;46.3;7269448;; Семена Гордого;3;Рассказовка;Ново-Никольское
;;https://www.cian.ru/sale/flat/315672595/;Москва;sale;flat;2;3;1;40.0;7290000;ТАО (Троицкий); Генерала Донскова;27к4;;Борисоглебское
;;https://www.cian.ru/sale/flat/314309530/;Москва;sale;flat;11;12;1;35.83;7341710;;;;Рассказовка;Западный ЖК
ФСК;developer;https://www.cian.ru/sale/flat/307015059/;Москва;sale;flat;1;15;1;40.77;;;;к2;Солнцево;Движение. Говорово ЖК
;;https://www.cian.ru/sale/flat/315715312/;Москва;sale;flat;7;17;1;32.89;7347858;;;к1;Филатов Луг;Квартал Марьино ЖК
;;https://www.cian.ru/sale/flat/315715506/;Москва;sale;flat;3;9;1;34.64;7391194;;;к30;Рассказовка;Новое Внуково ЖК
;;https://www.cian.ru/sale/flat/315715835/;Москва;sale;flat;1;8;1;34.63;7380020;;;к24;Рассказовка;Новое Внуково ЖК
;;https://www.cian.ru/sale/flat/314377984/;Москва;sale;flat;6;12;1;38.66;7356529;;шоссе Боровское;62к9;Рассказовка;Квартал Западный
ФСК;developer;https://www.cian.ru/sale/flat/313692655/;Москва;sale;flat;1;15;1;49.6;;;;к1;Румянцево;Движение. Говорово ЖК
;;https://www.cian.ru/sale/flat/315715507/;Москва;sale;flat;3;9;1;36.38;7383337;;;к30;Рассказовка;Новое Внуково ЖК
;;https://www.cian.ru/sale/flat/316149230/;Москва;sale;flat;3;16;1;21.1;7358092;;;;Коммунарка;Ольховый Квартал ЖК
;;https://www.cian.ru/sale/flat/314846774/;Москва;sale;flat;1;3;1;44.7;7375612;; Николинские Ключи;37;Рассказовка;Ново-Никольское
;;https://www.cian.ru/sale/flat/315715411/;Москва;sale;flat;7;9;1;35.3;7476540;;;к32;Рассказовка;Новое Внуково ЖК
;;https://www.cian.ru/sale/flat/315715265/;Москва;sale;flat;14;17;1;40.0;7480520;;;к1;Филатов Луг;Квартал Марьино ЖК
;;https://www.cian.ru/sale/flat/277241839/;Москва;sale;flat;2;7;1;44.88;7494960;;;к6;Рассказовка;Эдельвейс ЖК
Upside Development;developer;https://www.cian.ru/sale/flat/297367500/;Москва;sale;flat;8;8;1;35.2;7582080;Бибирево; Корнейчука;27;Алтуфьево;Clementine
Самолет;developer;https://www.cian.ru/sale/flat/312256554/;Москва;sale;flat;12;14;1;37.22;7576366;;;;Щербинка;Остафьево
;;https://www.cian.ru/sale/flat/315715796/;Москва;sale;flat;7;7;1;33.51;7559057;;;к28;Рассказовка;Новое Внуково ЖК
;;https://www.cian.ru/sale/flat/314307629/;Москва;sale;flat;1;16;1;34.54;7571431;Молжаниновский;;к4;Новоподрезково;Молжаниново ЖК
;;https://www.cian.ru/sale/flat/314310612/;Москва;sale;flat;14;16;1;38.3;7577270;;;к2;Филатов Луг;Цветочные Поляны
;;https://www.cian.ru/sale/flat/314959711/;Москва;sale;flat;6;6;1;36.9;7578743;;;;Рассказовка;Западный ЖК
;;https://www.cian.ru/sale/flat/314310227/;Москва;sale;flat;4;13;1;31.13;7532252;;;13;Летово;Эко Бунино ЖК
;;https://www.cian.ru/sale/flat/315715159/;Москва;sale;flat;16;17;1;39.95;7500208;;;к2;Филатов Луг;Квартал Марьино ЖК
;;https://www.cian.ru/sale/flat/315715280/;Москва;sale;flat;17;17;1;38.24;7583715;;;к1;Филатов Луг;Квартал Марьино ЖК
;;https://www.cian.ru/sale/flat/315100586/;Москва;sale;flat;12;14;1;38.2;7514542;;;к1;Филатов Луг;Цветочные Поляны
ПИК;developer;https://www.cian.ru/sale/flat/310597973/;Москва;sale;flat;8;9;1;33.1;7586884;;;4.3;Филатов Луг;Середневский Лес ЖК
ПИК;developer;https://www.cian.ru/sale/flat/312690307/;Москва;sale;flat;14;14;1;32.1;7540675;; Усадебный Парк;7к1;Филатов Луг;Середневский лес
ПИК;developer;https://www.cian.ru/sale/flat/303687682/;Москва;sale;flat;9;9;1;32.4;7536434;;;4.3;Филатов Луг;Середневский Лес ЖК
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/315338947/;Москва;sale;flat;4;4;1;30.0;7600000;; Театральная;11;Щербинка;
;;https://www.cian.ru/sale/flat/315715404/;Москва;sale;flat;9;9;1;35.56;7603510;;;к32;Рассказовка;Новое Внуково ЖК
Plus Development;developer;https://www.cian.ru/sale/flat/311082629/;Москва;sale;flat;3;23;1;36.4;7628712;;;;Филатов Луг;Детали ЖК
;;https://www.cian.ru/sale/flat/314310746/;Москва;sale;flat;15;17;1;33.77;7646284;;;к12;Филатов Луг;Цветочные Поляны ЖК
;;https://www.cian.ru/sale/flat/314310744/;Москва;sale;flat;12;17;1;33.46;7642502;;;к12;Филатов Луг;Цветочные Поляны ЖК
